  Time    TX Packets     TX Packet Rate Avg TX Packet Rate    RX Packets     RX Packet Rate Avg RX Packet Rate  Core  Port
 1.001,     13438555,         570265.83,       13524558.11,            0,              0.00,              0.00,    1,    0
 1.500,            0,              0.00,              0.00,       968949,        1102139.13,         646012.57,    2,    2
 2.000,     26967178,       16066661.01,       13530509.21,            0,              0.00,              0.00,    1,    0
 2.500,            0,              0.00,              0.00,      1607964,          38245.24,         643208.52,    2,    2
 3.000,     40491707,       14840465.78,       13528126.77,            0,              0.00,              0.00,    1,    0
 3.500,            0,              0.00,              0.00,      2248685,         137198.89,         642500.63,    2,    2
 4.000,     54008048,       15419917.54,       13525602.61,            0,              0.00,              0.00,    1,    0
 4.500,            0,              0.00,              0.00,      2887829,        1352455.45,         641754.44,    2,    2
 5.000,     67516201,       14627821.19,       13521941.45,            0,              0.00,              0.00,    1,    0
 5.500,            0,              0.00,              0.00,      3533001,              0.00,         642366.84,    2,    2
 6.000,     81065294,       14945840.58,       13526426.08,            0,              0.00,              0.00,    1,    0
 6.500,            0,              0.00,              0.00,      4182786,              0.00,         643511.53,    2,    2
 7.000,     94563212,         620551.60,       13521792.08,            0,              0.00,              0.00,    1,    0
 7.500,            0,              0.00,              0.00,      4828221,        4599825.74,         643771.98,    2,    2
 8.000,    108097976,       14800661.71,       13523844.42,            0,              0.00,              0.00,    1,    0
 8.500,            0,              0.00,              0.00,      5469890,              0.00,         643524.27,    2,    2
 9.500,            0,              0.00,              0.00,      6112650,          80535.80,         643444.10,    2,    2
10.000,    135153175,       16206947.78,       13524701.72,            0,              0.00,              0.00,    1,    0
10.500,            0,              0.00,              0.00,      6754929,        4712295.49,         643333.05,    2,    2
11.000,    148649046,       14772818.77,       13522007.88,            0,              0.00,              0.00,    1,    0
11.500,            0,              0.00,              0.00,      7397700,        1683436.12,         643284.26,    2,    2
12.000,    162208374,       15013981.04,       13525103.39,            0,              0.00,              0.00,    1,    0
12.500,            0,              0.00,              0.00,      8037656,              0.00,         643016.54,    2,    2
13.000,    175704245,       16444517.41,       13522849.57,            0,              0.00,              0.00,    1,    0
13.500,            0,              0.00,              0.00,      8679772,          32521.55,         642950.43,    2,    2
14.000,    189228774,       14776026.07,       13523042.62,            0,              0.00,              0.00,    1,    0
15.000,    202728739,       15019503.32,       13521481.67,            0,              0.00,              0.00,    1,    0
15.500,            0,              0.00,              0.00,      9954517,          12446.17,         642229.16,    2,    2
16.000,    216271691,       14838308.73,       13522812.50,            0,              0.00,              0.00,    1,    0
16.500,            0,              0.00,              0.00,     10595478,              0.00,         642152.10,    2,    2
17.000,    229796220,       14785656.33,       13522955.47,            0,              0.00,              0.00,    1,    0
17.500,            0,              0.00,              0.00,     11231604,              0.00,         641809.46,    2,    2
18.000,    243308467,       15187081.83,       13522376.49,            0,              0.00,              0.00,    1,    0
18.500,            0,              0.00,              0.00,     11869724,          11563.13,         641609.65,    2,    2
19.000,    256824808,       16245634.00,       13521975.26,            0,              0.00,              0.00,    1,    0
19.500,            0,              0.00,              0.00,     12508237,        1196923.06,         641451.61,    2,    2
