  Time    TX Packets     TX Packet Rate Avg TX Packet Rate    RX Packets     RX Packet Rate Avg RX Packet Rate  Core  Port
 1.000,     16316637,       15300913.96,       16353119.79,            0,              0.00,              0.00,    1,    0
 1.500,            0,              0.00,              0.00,      4645459,        1142076.04,        3097092.41,    2,    2
 2.000,     32502266,       14999638.40,       16269647.13,            0,              0.00,              0.00,    1,    0
 2.500,            0,              0.00,              0.00,      7696382,        3562261.08,        3078622.54,    2,    2
 3.000,     48700177,       16590145.04,       16245731.48,            0,              0.00,              0.00,    1,    0
 3.500,            0,              0.00,              0.00,     10772114,        5012800.30,        3077797.90,    2,    2
 4.000,     64971780,       16711013.81,       16251927.60,            0,              0.00,              0.00,    1,    0
 4.500,            0,              0.00,              0.00,     13841767,        4675218.39,        3075987.61,    2,    2
 5.000,     81169691,       16569977.45,       16241142.69,            0,              0.00,              0.00,    1,    0
 5.500,            0,              0.00,              0.00,     16903179,        2114705.71,        3073336.77,    2,    2
 6.000,     97379884,       16357563.97,       16236141.67,            0,              0.00,              0.00,    1,    0
 6.500,            0,              0.00,              0.00,     19985348,        4267760.32,        3074695.72,    2,    2
 7.000,    113723132,       16411487.66,       16251455.20,            0,              0.00,              0.00,    1,    0
 7.500,            0,              0.00,              0.00,     23078442,         826034.68,        3077148.98,    2,    2
 8.000,    129970171,       16327459.35,       16250795.09,            0,              0.00,              0.00,    1,    0
 8.500,            0,              0.00,              0.00,     26160115,        3500380.84,        3077681.60,    2,    2
 9.000,    146200834,       16679595.40,       16248576.89,            0,              0.00,              0.00,    1,    0
 9.500,            0,              0.00,              0.00,     29186406,        8932341.00,        3072271.98,    2,    2
10.000,    162320959,       16154355.65,       16235826.14,            0,              0.00,              0.00,    1,    0
10.500,            0,              0.00,              0.00,     32219423,         149770.45,        3068531.86,    2,    2
11.000,    178565951,       16632106.56,       16236607.88,            0,              0.00,              0.00,    1,    0
11.500,            0,              0.00,              0.00,     35277382,        6419242.91,        3067613.69,    2,    2
12.000,    194765909,       15038303.15,       16233523.99,            0,              0.00,              0.00,    1,    0
12.500,            0,              0.00,              0.00,     38328716,         134335.27,        3066310.82,    2,    2
13.000,    210937209,       16402241.10,       16228717.51,            0,              0.00,              0.00,    1,    0
13.500,            0,              0.00,              0.00,     41356416,        1918252.48,        3063451.38,    2,    2
14.000,    227081898,       15304323.25,       16222753.04,            0,              0.00,              0.00,    1,    0
14.500,            0,              0.00,              0.00,     44403935,         793796.32,        3062352.14,    2,    2
15.000,    243380112,       16521681.55,       16227724.78,            0,              0.00,              0.00,    1,    0
15.500,            0,              0.00,              0.00,     47538070,        1246724.90,        3066983.59,    2,    2
16.000,    259778629,       16212086.05,       16238438.71,            0,              0.00,              0.00,    1,    0
16.500,            0,              0.00,              0.00,     50641226,        1270700.38,        3069176.00,    2,    2
17.000,    276058420,       16080576.76,       16240841.85,            0,              0.00,              0.00,    1,    0
17.500,            0,              0.00,              0.00,     53724120,        3269864.71,        3069959.81,    2,    2
18.000,    292295224,       16592837.77,       16240643.24,            0,              0.00,              0.00,    1,    0
18.500,            0,              0.00,              0.00,     56785806,         382182.53,        3069512.49,    2,    2
19.000,    308538169,       16494992.58,       16240741.59,            0,              0.00,              0.00,    1,    0
19.500,            0,              0.00,              0.00,     59885229,        2417997.07,        3071046.41,    2,    2
20.000,    324881417,       16475055.52,       16245877.25,            0,              0.00,              0.00,    1,    0
20.500,            0,              0.00,              0.00,     63001949,        3380976.62,        3073274.26,    2,    2
21.000,    341220571,       16373313.52,       16250329.09,            0,              0.00,              0.00,    1,    0
21.500,            0,              0.00,              0.00,     66085776,        1631826.48,        3073764.63,    2,    2
22.000,    357551537,       15537274.86,       16253992.68,            0,              0.00,              0.00,    1,    0
22.500,            0,              0.00,              0.00,     69220613,         270310.74,        3076479.18,    2,    2
23.000,    373888644,       16377248.02,       16257598.69,            0,              0.00,              0.00,    1,    0
23.500,            0,              0.00,              0.00,     72309478,        1847297.76,        3077006.60,    2,    2
24.000,    390184811,       15287132.49,       16259208.26,            0,              0.00,              0.00,    1,    0
24.500,            0,              0.00,              0.00,     75406872,         276292.52,        3077838.75,    2,    2
25.000,    406478931,       16214657.44,       16260589.96,            0,              0.00,              0.00,    1,    0
25.500,            0,              0.00,              0.00,     78521269,        5070799.64,        3079272.45,    2,    2
26.000,    422865166,       16230162.83,       16265476.50,            0,              0.00,              0.00,    1,    0
26.500,            0,              0.00,              0.00,     81651697,        1254554.49,        3081202.82,    2,    2
27.000,    439271871,       16812828.79,       16270672.28,            0,              0.00,              0.00,    1,    0
27.500,            0,              0.00,              0.00,     84784064,        1858488.66,        3083063.37,    2,    2
28.000,    455676529,       16414092.05,       16275492.69,            0,              0.00,              0.00,    1,    0
28.500,            0,              0.00,              0.00,     87915196,        3166990.76,        3084749.81,    2,    2
29.000,    472054576,       16563265.81,       16279001.46,            0,              0.00,              0.00,    1,    0
29.500,            0,              0.00,              0.00,     91025966,        1846503.57,        3085632.04,    2,    2
30.000,    488416247,       16254678.61,       16281750.28,            0,              0.00,              0.00,    1,    0
30.500,            0,              0.00,              0.00,     94136981,        5070799.64,        3086464.25,    2,    2
31.000,    504718555,       16448486.09,       16282402.70,            0,              0.00,              0.00,    1,    0
31.500,            0,              0.00,              0.00,     97218467,        1262668.62,        3086306.15,    2,    2
32.000,    521076132,       16217259.56,       16284760.12,            0,              0.00,              0.00,    1,    0
32.500,            0,              0.00,              0.00,    100351606,        1833418.98,        3087747.24,    2,    2
33.000,    537427568,       16410170.46,       16286783.87,            0,              0.00,              0.00,    1,    0
33.500,            0,              0.00,              0.00,    103437592,        3166212.53,        3087694.63,    2,    2
34.000,    553701218,       16622578.36,       16286376.56,            0,              0.00,              0.00,    1,    0
34.500,            0,              0.00,              0.00,    106554556,        4419015.37,        3088542.86,    2,    2
35.000,    570122252,       16336621.77,       16290252.44,            0,              0.00,              0.00,    1,    0
35.500,            0,              0.00,              0.00,    109678583,        8583496.97,        3089542.59,    2,    2
36.000,    586414325,       16464411.29,       16290326.07,            0,              0.00,              0.00,    1,    0
36.500,            0,              0.00,              0.00,    112734703,         507619.35,        3088626.81,    2,    2
37.000,    602651129,       16358872.74,       16288838.76,            0,              0.00,              0.00,    1,    0
37.500,            0,              0.00,              0.00,    115823557,        3753873.28,        3088632.93,    2,    2
38.000,    619004612,       16265023.21,       16290542.21,            0,              0.00,              0.00,    1,    0
38.500,            0,              0.00,              0.00,    118960925,        4336708.11,        3089898.79,    2,    2
39.000,    635376518,       16386466.42,       16292641.00,            0,              0.00,              0.00,    1,    0
39.500,            0,              0.00,              0.00,    122066556,         761451.52,        3090297.07,    2,    2
40.000,    651746377,       16607726.12,       16294579.93,            0,              0.00,              0.00,    1,    0
40.500,            0,              0.00,              0.00,    125169555,        7771352.16,        3090610.69,    2,    2
41.000,    668044591,       16449809.44,       16294646.32,            0,              0.00,              0.00,    1,    0
41.500,            0,              0.00,              0.00,    128273349,        2129735.85,        3090928.27,    2,    2
42.000,    684430826,       16537748.87,       16296844.42,            0,              0.00,              0.00,    1,    0
42.500,            0,              0.00,              0.00,    131392839,         859853.31,        3091600.39,    2,    2
43.000,    700810920,       16579382.89,       16298765.51,            0,              0.00,              0.00,    1,    0
43.500,            0,              0.00,              0.00,    134504990,        3358591.88,        3092072.77,    2,    2
44.000,    717119369,       15188229.98,       16299016.96,            0,              0.00,              0.00,    1,    0
44.500,            0,              0.00,              0.00,    137624805,        5138243.77,        3092696.20,    2,    2
45.000,    733489228,       16366729.75,       16300583.25,            0,              0.00,              0.00,    1,    0
45.500,            0,              0.00,              0.00,    140724755,        2037460.77,        3092855.70,    2,    2
46.000,    749867275,       16119937.98,       16302271.81,            0,              0.00,              0.00,    1,    0
46.500,            0,              0.00,              0.00,    143862270,         615677.65,        3093816.03,    2,    2
47.000,    766241228,       16472370.03,       16303770.74,            0,              0.00,              0.00,    1,    0
47.500,            0,              0.00,              0.00,    146924783,        4092393.80,        3093157.09,    2,    2
48.000,    782455515,       16415440.53,       16301933.84,            0,              0.00,              0.00,    1,    0
48.500,            0,              0.00,              0.00,    149987331,        2817480.51,        3092525.93,    2,    2
49.000,    798622721,       16398294.58,       16299165.76,            0,              0.00,              0.00,    1,    0
49.500,            0,              0.00,              0.00,    153022351,        1918252.48,        3091364.23,    2,    2
50.000,    814769457,       15453759.04,       16296097.96,            0,              0.00,              0.00,    1,    0
