  Time    TX Packets     TX Packet Rate Avg TX Packet Rate    RX Packets     RX Packet Rate Avg RX Packet Rate  Core  Port
 1.000,     16533619,       16734297.07,       16574188.36,            0,              0.00,              0.00,    1,    0
 1.500,            0,              0.00,              0.00,     22262400,       14897724.08,       14842057.68,    2,    2
 2.000,     33116366,       16659178.31,       16578598.63,            0,              0.00,              0.00,    1,    0
 2.500,            0,              0.00,              0.00,     37132416,       15363603.22,       14853265.56,    2,    2
 3.000,     49703207,       16221119.41,       16581526.13,            0,              0.00,              0.00,    1,    0
 3.500,            0,              0.00,              0.00,     52002641,       15199220.73,       14858122.84,    2,    2
 4.000,     66288001,       16495023.53,       16582315.69,            0,              0.00,              0.00,    1,    0
 4.500,            0,              0.00,              0.00,     66869585,       14725733.64,       14860068.11,    2,    2
 5.000,     82872795,       16698698.67,       16582746.49,            0,              0.00,              0.00,    1,    0
 5.500,            0,              0.00,              0.00,     81735633,       15550911.23,       14861165.28,    2,    2
 6.000,     99459636,       16674186.01,       16583298.06,            0,              0.00,              0.00,    1,    0
 6.500,            0,              0.00,              0.00,     96605009,       14344948.70,       14862422.58,    2,    2
 7.000,    116046477,       16318337.49,       16583999.96,            0,              0.00,              0.00,    1,    0
 7.500,            0,              0.00,              0.00,    111474001,       14949985.42,       14863307.47,    2,    2
 8.000,    132635365,       17038731.55,       16584484.04,            0,              0.00,              0.00,    1,    0
 8.500,            0,              0.00,              0.00,    126343633,       14777190.38,       14864051.32,    2,    2
 9.000,    149222206,       16533736.89,       16584689.22,            0,              0.00,              0.00,    1,    0
 9.500,            0,              0.00,              0.00,    141212625,       15400616.69,       14864571.14,    2,    2
10.000,    165809047,       16487011.97,       16584899.07,            0,              0.00,              0.00,    1,    0
10.500,            0,              0.00,              0.00,    156082257,       14249023.22,       14865048.30,    2,    2
11.000,    182395888,       16713745.92,       16585180.00,            0,              0.00,              0.00,    1,    0
11.500,            0,              0.00,              0.00,    170952273,       15091572.80,       14865476.75,    2,    2
12.000,    198980682,       16603648.76,       16585185.34,            0,              0.00,              0.00,    1,    0
12.500,            0,              0.00,              0.00,    185822407,       14862683.88,       14865847.50,    2,    2
13.000,    215565476,       16689157.41,       16585079.24,            0,              0.00,              0.00,    1,    0
13.500,            0,              0.00,              0.00,    200676774,       15180753.68,       14865001.66,    2,    2
14.000,    232150270,       16314431.25,       16585083.50,            0,              0.00,              0.00,    1,    0
14.500,            0,              0.00,              0.00,    215545766,       13968792.91,       14865278.98,    2,    2
15.000,    248741205,       16395634.05,       16585411.42,            0,              0.00,              0.00,    1,    0
15.500,            0,              0.00,              0.00,    230414374,       14524975.93,       14865489.78,    2,    2
16.000,    265328046,       16664641.14,       16585606.56,            0,              0.00,              0.00,    1,    0
16.500,            0,              0.00,              0.00,    245282470,       15665236.62,       14865652.13,    2,    2
17.000,    281916934,       16738406.99,       16585773.94,            0,              0.00,              0.00,    1,    0
17.500,            0,              0.00,              0.00,    260151078,       14708792.11,       14865819.81,    2,    2
18.000,    298505822,       16512341.45,       16585904.32,            0,              0.00,              0.00,    1,    0
18.500,            0,              0.00,              0.00,    275019558,       14985030.50,       14865963.18,    2,    2
19.000,    315094710,       16431271.07,       16586091.43,            0,              0.00,              0.00,    1,    0
19.500,            0,              0.00,              0.00,    289886886,       15308415.40,       14866030.77,    2,    2
20.000,    331685645,       16383840.26,       16586285.86,            0,              0.00,              0.00,    1,    0
20.500,            0,              0.00,              0.00,    304755238,       14742714.24,       14866147.00,    2,    2
21.000,    348274533,       16686433.34,       16586448.72,            0,              0.00,              0.00,    1,    0
21.500,            0,              0.00,              0.00,    319623846,       15684901.97,       14866258.69,    2,    2
